engine_load_pct,rpm,oil_pressure_psi,coolant_temp_c,fuel_pressure_kpa,brake_line_pressure_bar,aps_pressure_bar,mileage_km,aps_failure
83.89,1483,50.31,74.9,267.9,8.08,13.12,605897,0
80.15,1567,45.09,111.1,286.0,8.3,13.15,545391,0
88.07,1221,64.05,93.7,279.4,9.75,11.31,626644,0
66.55,1627,62.4,100.1,367.5,9.02,13.57,461171,0
89.72,1895,42.08,97.0,216.3,7.51,13.96,51167,0
90.3,1653,27.36,86.1,331.7,9.49,13.93,464280,0
98.36,1728,49.1,106.5,409.7,6.66,11.03,168224,0
45.78,2540,45.75,72.3,273.4,8.11,11.08,460403,0
93.87,843,39.91,99.5,363.0,6.9,13.8,464344,0
15.63,2002,47.78,72.9,341.3,10.23,9.74,195596,0
87.79,1936,31.02,94.9,374.7,8.23,11.93,424257,0
93.21,1463,57.18,92.2,309.5,9.77,13.27,797906,0
42.74,1509,45.68,71.5,422.3,9.34,12.34,371996,0
17.95,1775,47.95,91.9,323.4,9.07,15.2,581946,0
40.8,1867,52.34,82.9,316.1,7.82,13.87,422211,0
97.12,1804,65.21,97.5,176.4,9.12,13.04,64350,0
46.49,2386,54.55,88.6,416.3,9.58,16.17,401508,0
75.12,1588,48.18,110.5,379.8,6.44,7.91,156365,0
49.28,2016,42.24,88.3,495.6,8.11,15.21,239246,0
18.64,1610,23.95,85.3,383.9,8.18,11.31,345849,0
54.34,1464,33.25,95.3,306.7,11.6,9.79,204921,0
54.27,1626,51.97,82.7,421.0,7.77,14.18,615195,0
61.73,1699,52.83,88.6,429.4,6.79,13.63,163594,0
60.79,1419,37.66,100.6,366.9,6.21,11.44,769247,0
70.24,1960,48.54,101.6,406.2,7.72,10.88,688044,0
83.11,2427,49.16,88.4,302.1,8.78,14.94,400217,0
97.97,2490,48.34,71.8,313.1,9.67,12.68,363898,0
24.51,1712,46.31,90.5,306.3,9.32,12.15,243020,0
77.65,1679,39.39,92.6,379.4,8.98,12.45,682946,0
17.41,1909,45.76,86.2,379.0,9.45,9.47,171556,0
64.43,2012,59.31,79.2,331.3,9.36,12.49,530677,0
50.18,1699,52.97,94.5,323.9,9.93,10.98,234480,0
93.33,1906,51.55,112.3,335.3,7.75,11.14,90359,0
67.56,1497,56.55,82.8,283.2,9.07,14.37,572665,0
55.35,1404,55.02,99.3,417.0,10.51,12.66,496681,0
35.68,1191,46.86,88.7,406.7,8.68,10.91,669095,0
39.58,2741,57.32,74.3,300.6,8.8,14.34,139828,0
87.07,1518,38.77,85.6,315.8,9.26,9.25,235715,0
32.58,1992,39.58,94.2,324.4,9.14,10.59,607718,0
50.3,1365,43.25,115.3,300.0,7.83,12.46,99179,0
75.17,2090,39.3,70.7,310.0,7.58,13.23,220187,0
36.29,1054,33.69,96.4,351.7,10.94,12.8,208710,0
81.4,1637,46.46,84.0,380.8,9.37,10.74,607117,0
35.28,2093,49.47,108.7,256.7,7.69,10.2,740985,0
55.14,1792,50.43,76.5,351.5,6.53,13.19,126471,0
67.65,1540,53.98,93.3,269.7,10.19,14.63,769639,0
36.47,1888,42.91,89.4,335.0,10.77,13.17,106211,0
72.26,1406,40.18,93.6,414.0,10.81,13.29,134134,0
74.1,2094,36.62,70.7,330.5,7.65,11.7,361792,0
48.14,1595,47.67,67.3,321.5,7.0,13.98,491954,0
56.19,1303,52.58,94.4,436.2,9.27,13.24,423446,0
21.28,2315,35.73,89.1,332.7,7.59,9.67,81808,0
22.86,2092,27.34,79.0,261.2,10.03,13.32,68434,0
79.69,1951,42.6,96.9,320.3,6.54,12.01,443339,0
16.83,1590,30.27,87.3,486.7,8.51,13.11,249820,0
33.56,1473,49.75,89.0,336.2,10.41,12.08,456519,0
44.76,2183,47.19,84.3,284.5,9.33,11.26,353589,0
17.69,2451,45.3,87.1,296.5,8.86,12.45,247546,0
13.39,1212,53.89,130.0,361.7,8.36,8.43,244485,0
11.05,2065,42.12,105.9,332.3,6.95,13.87,375218,0
62.0,1958,43.45,71.9,389.0,9.64,13.73,173768,0
99.7,1997,53.65,73.5,368.0,10.35,11.98,382080,0
23.5,2034,50.15,102.8,500.2,9.33,17.69,272764,0
70.87,775,50.81,99.7,309.2,6.12,13.58,617123,0
64.53,3148,43.84,100.5,349.2,9.11,10.79,568302,0
65.37,2024,43.23,91.2,411.0,10.16,11.19,459523,0
84.22,1679,39.6,90.1,323.5,9.81,13.81,707781,1
51.12,2201,36.03,89.7,408.5,8.18,13.04,110627,0
76.24,2044,40.8,72.9,317.8,8.26,12.34,476214,0
39.32,2086,56.73,102.9,324.8,9.15,13.45,787991,0
82.31,1713,46.15,105.3,315.8,6.4,12.33,422972,0
86.16,2064,51.87,106.6,431.0,7.0,12.86,496936,0
65.75,1812,42.37,81.7,398.9,8.41,11.59,741243,0
22.83,2505,60.67,77.6,380.6,7.48,12.36,410355,0
74.97,2013,43.93,101.4,334.8,7.77,14.52,794362,0
88.67,1343,41.06,81.6,314.5,7.89,11.04,760103,0
62.22,2274,51.93,84.5,241.2,10.86,8.39,408052,1
60.7,1885,51.99,87.1,378.6,9.27,12.11,286375,0
57.07,2174,15.09,95.2,420.2,13.0,10.97,150778,0
75.23,1909,67.12,98.7,375.6,10.26,16.91,50773,0
85.96,1482,43.85,100.5,391.4,5.83,14.44,714100,0
49.83,1470,37.25,100.3,312.2,8.56,12.62,702365,0
31.87,1690,49.89,100.5,323.4,8.58,9.34,370711,0
82.55,1844,47.71,91.5,306.0,6.68,12.46,204457,0
92.39,2187,42.0,84.6,412.1,9.95,9.14,740341,1
39.77,2035,52.11,79.8,425.8,7.85,11.97,65520,0
11.68,1462,41.69,93.9,436.2,10.05,11.09,526087,0
17.65,2431,46.94,82.8,360.2,5.49,12.9,70066,0
93.38,1418,47.06,94.7,288.9,5.83,12.37,748585,1
68.1,1859,35.78,81.4,271.7,8.37,11.18,502338,0
46.16,1663,29.66,73.7,297.2,7.0,15.49,330582,0
24.44,2309,34.29,76.3,330.3,6.25,12.9,312682,0
51.33,891,46.82,93.0,327.0,9.94,14.22,565267,0
74.14,1782,43.9,53.4,344.7,8.52,11.73,116719,0
95.43,1857,35.79,88.2,381.7,8.46,8.28,525424,1
76.49,1462,34.95,70.8,362.2,9.68,9.74,353954,0
85.97,2016,50.1,127.1,337.9,7.42,14.34,797621,1
53.87,1843,48.22,100.3,286.1,12.68,10.2,465538,0
95.68,1006,65.22,87.2,334.1,7.98,9.5,537618,0
34.61,1560,45.38,87.2,320.3,6.92,16.08,175254,0
59.28,2422,31.65,75.6,326.9,8.4,10.41,139375,0
51.31,2132,58.51,73.1,339.9,8.37,9.75,422989,0
31.24,1364,43.97,90.7,338.5,6.99,10.45,99244,0
28.9,2081,49.92,89.7,251.0,10.2,12.73,298728,0
50.02,1871,44.45,68.1,341.9,8.82,14.37,86202,0
17.55,1401,50.84,118.4,399.6,7.2,10.97,411741,0
11.64,1821,51.55,108.6,325.5,8.78,13.33,168536,0
58.17,1511,45.08,114.1,370.3,9.11,11.66,784497,0
86.27,2329,39.47,99.4,278.7,9.03,9.98,111889,0
82.17,2210,54.32,81.6,409.1,7.03,13.14,760968,0
22.99,1886,47.79,91.7,428.0,8.47,9.49,405414,0
17.37,1733,41.09,72.2,361.9,6.42,11.71,97281,0
14.85,1620,43.26,91.4,482.2,7.78,9.97,320296,0
37.96,2063,35.66,93.0,321.4,8.54,14.37,239877,0
63.27,1601,49.6,86.7,266.1,9.7,13.41,396197,0
65.69,2172,42.24,88.3,408.7,9.76,13.28,557684,0
90.94,2105,48.5,84.2,358.8,7.68,12.59,559880,1
79.99,2110,38.46,109.0,475.2,8.95,14.37,743627,0
79.49,1449,55.88,66.7,328.0,7.91,7.36,559766,1
72.59,2227,59.26,83.3,385.4,8.92,15.15,567296,0
40.22,918,43.63,102.5,404.4,11.6,11.15,201512,0
91.38,2167,45.45,108.9,304.4,6.8,11.74,60256,0
91.04,1887,54.17,102.2,346.1,7.66,13.36,664076,1
83.35,1634,28.42,100.3,277.4,6.93,14.24,445623,0
96.65,1123,46.12,79.2,311.8,9.25,12.18,328900,0
72.29,1597,46.73,102.4,431.2,7.67,10.99,264662,0
66.62,2216,39.35,97.2,324.8,7.78,8.95,460889,1
72.68,1931,39.03,74.8,345.2,8.77,12.23,629318,0
27.16,2040,42.75,99.5,426.2,6.51,9.15,697846,0
16.93,1736,60.57,72.8,305.6,7.51,13.12,65006,0
28.35,1895,42.6,91.8,322.9,7.19,13.04,504866,0
31.33,1644,46.23,105.7,379.3,9.91,13.61,714259,0
37.87,684,58.74,105.1,319.7,6.94,10.07,231554,0
43.77,2205,53.03,83.1,414.3,7.83,8.06,54496,1
78.57,2334,55.5,84.8,362.4,10.02,15.47,731020,0
44.81,1743,41.96,89.2,345.4,8.73,12.82,482209,0
95.78,1679,52.51,83.9,360.5,8.9,13.12,298641,0
94.11,2126,44.81,91.7,383.4,9.55,7.98,425243,1
98.57,2027,50.19,76.4,341.0,7.21,15.48,199909,0
42.02,1617,42.04,90.6,311.4,7.19,15.98,776560,0
86.28,1395,41.13,108.4,374.8,10.55,10.08,723788,0
86.46,1674,43.39,84.4,373.7,4.75,14.33,653807,1
71.55,1562,50.86,90.2,321.1,7.82,15.22,721254,0
54.7,1703,43.36,85.2,319.5,8.33,5.54,518786,1
49.15,2659,65.76,99.9,440.9,9.27,10.97,727750,0
67.75,1996,51.1,90.8,285.2,8.68,16.96,637287,0
45.24,1484,36.18,103.0,224.9,11.57,10.78,789808,0
10.74,1630,46.89,96.4,320.5,10.43,11.83,380642,0
77.07,1664,34.76,91.0,320.8,6.49,12.48,763248,0
18.12,2450,48.36,77.5,274.2,5.22,10.96,430327,0
99.85,1963,46.25,85.3,361.5,8.54,13.2,282968,0
60.23,1347,50.44,105.2,362.2,8.76,14.95,239070,0
92.64,1743,40.36,89.1,370.1,8.0,10.12,796650,0
69.27,1160,58.63,82.4,357.2,8.78,13.38,58057,0
87.41,1633,38.57,98.2,337.1,9.11,9.51,206015,0
75.59,2365,54.98,68.8,290.7,7.54,12.55,396827,0
46.89,1451,45.8,79.5,446.5,7.59,12.29,713369,0
16.06,1847,48.73,92.3,399.2,6.88,12.12,550653,0
18.77,1960,37.29,75.9,302.1,8.85,15.93,73562,0
27.4,1458,42.63,79.7,265.3,8.6,9.95,732838,0
98.4,2013,52.9,95.8,410.5,7.43,9.92,343383,0
62.18,1733,48.82,101.4,308.3,9.74,10.9,576853,0
67.71,1333,43.72,81.1,324.7,9.04,6.59,357607,1
28.08,1818,31.13,90.0,268.7,9.71,11.39,202828,0
16.59,1824,38.09,88.4,409.5,9.03,10.34,626890,0
56.85,1996,41.54,92.7,371.3,8.77,14.28,369841,0
88.7,1748,56.51,82.5,320.9,7.47,13.85,758773,0
87.08,1464,52.37,81.2,331.0,8.74,8.96,117628,0
41.22,2024,50.17,85.2,340.2,7.33,11.4,573122,0
53.42,1835,49.87,75.3,282.4,7.62,12.62,519358,0
14.25,1706,48.6,98.1,280.2,6.22,11.44,93420,0
21.48,1537,58.9,93.7,366.6,10.25,13.5,629860,0
44.79,1446,48.51,70.4,327.7,6.15,8.82,218075,0
95.76,1932,49.94,80.3,399.6,7.57,11.01,347546,0
28.58,2301,38.18,71.8,361.3,8.21,12.0,427971,0
77.88,1266,53.51,99.3,326.6,7.56,11.27,746919,0
95.1,1562,55.46,85.2,311.8,8.98,11.33,272416,0
51.16,1775,37.63,76.2,388.1,8.5,14.0,317801,0
95.97,1454,47.0,101.9,368.0,8.73,12.62,344796,0
76.9,1518,51.54,72.1,370.4,8.74,14.92,433715,0
53.56,2666,37.48,82.7,373.5,9.94,12.79,254724,0
26.75,1463,44.95,104.1,322.6,6.3,8.69,223632,0
40.1,1571,46.78,82.0,268.6,7.16,12.35,315099,0
74.14,1849,53.64,64.7,384.5,5.64,11.18,135290,0
22.39,2333,34.43,87.7,299.7,9.27,13.34,645054,0
95.84,1740,47.18,90.8,246.6,8.37,14.96,613059,0
76.93,2293,44.89,88.4,375.6,10.01,8.19,441231,0
58.22,2051,35.28,123.4,374.6,8.89,11.28,795370,1
83.67,1673,43.23,85.7,302.1,8.06,11.73,494767,0
99.89,1553,42.0,94.8,286.4,9.36,12.67,682409,0
99.76,2111,36.14,108.9,395.9,7.86,15.41,176364,0
41.37,2009,49.1,94.2,402.4,10.22,14.49,581475,0
46.87,1224,35.4,84.9,338.9,5.98,13.01,610636,0
79.97,1558,42.25,94.6,290.1,8.68,11.43,569985,0
48.34,1422,37.4,112.0,352.4,9.36,15.23,524976,0
96.0,2098,46.69,101.7,338.7,11.38,11.45,190107,0
77.44,1711,33.52,90.5,310.3,7.11,14.78,579482,0
21.79,1102,29.47,95.5,419.6,10.36,8.13,415474,1
68.64,2090,33.81,83.9,391.4,8.94,12.47,452863,0
18.52,2193,42.59,78.1,328.2,7.12,10.46,762675,0
69.77,1802,42.55,80.0,380.6,10.9,14.97,778325,0
91.03,1345,43.58,61.8,382.9,9.65,13.59,693004,1
44.39,1600,45.78,73.0,309.9,9.06,15.64,245778,0
69.53,1832,45.44,83.4,310.3,6.44,17.79,167903,0
86.86,2262,38.95,86.7,322.4,6.9,11.44,213990,0
76.62,2158,47.12,102.3,473.8,9.26,14.54,314166,0
26.55,1746,35.7,85.8,413.6,8.86,12.98,439733,0
15.66,1812,36.15,98.1,354.4,11.34,13.44,403774,0
51.16,2237,49.14,80.1,355.2,6.73,13.67,567014,0
10.44,1709,47.66,97.7,297.3,8.6,13.57,282173,0
40.55,1873,31.74,81.1,326.9,9.84,13.17,738995,0
26.16,1720,44.12,81.0,372.8,10.71,11.75,428658,0
93.34,1702,44.63,81.5,359.8,10.2,13.31,679505,1
44.68,1460,46.08,64.7,201.2,8.88,14.36,209474,0
22.25,1771,45.88,103.6,251.7,7.64,10.56,345804,0
33.69,1067,50.58,110.2,385.4,10.39,13.53,668387,0
94.39,2249,48.69,101.7,331.2,9.16,9.77,321566,0
54.46,2103,48.06,72.1,363.3,7.6,11.59,347838,0
50.56,2053,51.4,69.2,335.8,7.96,14.26,392318,0
47.95,2202,43.28,71.3,405.5,8.71,14.28,684053,0
65.36,1834,48.12,96.2,334.5,8.59,15.34,235537,0
72.65,1814,55.3,75.5,378.0,9.94,10.42,407147,0
78.18,1546,56.7,104.6,318.4,7.59,11.52,735261,0
24.53,2054,62.19,84.9,408.3,9.48,9.14,677323,0
90.82,2603,37.62,91.8,355.1,6.5,11.14,332699,0
78.23,1419,38.3,78.0,407.5,5.88,11.0,530789,0
58.05,2188,32.58,103.8,349.2,7.36,14.59,276471,0
55.16,1623,28.77,103.8,320.1,8.99,7.5,772893,1
16.47,1194,55.02,65.7,299.2,7.69,11.77,766718,0
94.1,1913,55.37,67.8,264.8,8.34,11.22,231603,0
51.8,2273,50.06,99.2,430.4,7.09,13.13,766476,0
99.59,1696,52.85,103.6,426.2,10.45,13.7,327689,0
11.35,1462,46.89,91.5,391.8,8.53,9.41,272048,0
58.39,1497,41.06,82.8,306.8,9.8,13.32,693413,0
56.02,2296,43.92,113.3,389.1,7.94,13.09,148855,0
90.73,2056,36.51,98.9,312.9,7.89,9.02,506692,0
49.53,1720,41.24,81.4,354.7,8.28,9.13,603697,0
56.8,1452,45.13,88.4,382.8,7.31,16.21,550799,0
76.72,2467,55.81,73.0,379.3,7.59,7.78,237644,0
78.05,2444,56.13,106.1,226.6,9.61,10.73,572623,0
57.69,1909,37.25,83.6,264.6,6.41,10.62,717718,0
73.77,776,44.56,92.0,433.6,7.85,10.76,398802,0
36.47,1851,32.21,92.7,271.1,10.03,13.98,390554,0
56.04,1634,45.37,97.7,322.8,8.44,16.32,372318,0
14.41,2620,47.73,102.7,487.3,8.66,12.26,168281,0
77.49,1984,58.95,98.5,410.3,7.68,8.1,217512,0
53.91,1327,41.1,94.2,285.6,11.34,12.81,538300,0
42.72,1605,45.3,85.3,293.9,6.49,14.53,633772,0
49.43,1234,43.02,101.6,314.0,10.7,14.83,768843,0
14.52,2604,56.84,100.0,423.8,7.86,12.02,409958,0
21.85,1968,40.37,70.6,343.3,8.35,14.15,323368,0
23.08,2442,30.13,102.0,367.5,9.19,15.33,592979,0
43.56,1546,34.12,97.8,379.9,10.31,11.43,101793,0
88.04,2550,45.55,77.9,308.5,8.56,11.77,160581,0
91.07,1466,44.7,85.1,251.1,10.81,12.22,376516,0
89.49,1518,37.56,81.7,333.5,9.19,10.02,768830,1
66.68,2165,39.5,116.5,362.1,8.98,9.84,296305,0
29.7,1929,54.84,69.5,333.7,10.54,11.73,671541,0
67.95,1976,59.2,98.4,330.9,8.71,10.53,626220,0
86.78,863,51.69,104.6,299.2,9.18,7.78,312365,1
17.98,919,42.24,93.2,325.3,8.04,8.44,743474,1
64.86,1882,43.38,83.1,408.7,8.37,9.0,90352,0
32.37,2197,44.03,104.8,275.1,8.79,11.72,462933,0
38.44,1537,41.52,68.2,327.9,7.82,12.34,216918,0
42.91,1826,51.92,74.6,285.6,6.03,13.74,276801,0
51.69,1863,35.81,73.4,340.2,9.06,9.3,400380,0
77.07,2014,40.09,78.8,381.8,8.55,16.52,210895,0
87.84,1864,46.41,88.9,441.5,9.47,14.88,540817,0
81.14,2108,38.77,82.0,396.5,6.89,15.41,700626,1
97.9,1760,49.61,110.0,273.9,9.07,10.97,693960,0
37.05,2208,28.97,106.1,387.7,6.67,8.02,173590,0
82.63,2128,59.37,108.0,376.3,9.11,8.35,265718,0
89.51,1319,41.68,60.6,371.1,10.47,11.56,225494,0
10.56,2166,34.34,102.0,461.7,5.44,7.25,441950,0
36.91,878,35.08,109.7,408.2,9.79,16.96,138052,0
22.98,2071,45.82,98.5,299.4,5.32,11.44,503193,0
78.3,1741,55.99,92.8,383.3,9.34,11.12,620940,0
16.51,2185,42.23,103.0,427.2,6.59,11.96,292036,0
68.62,2282,28.26,87.3,312.4,12.02,12.1,206576,0
59.48,1737,48.58,106.0,258.9,9.37,9.64,348287,0
92.4,1583,49.39,106.3,314.2,6.27,13.47,250491,0
95.35,2267,36.48,93.9,394.1,10.18,11.07,404729,0
18.73,1977,45.65,88.6,259.2,5.18,12.42,616748,0
97.71,1479,35.55,95.5,359.7,7.78,9.19,601983,1
58.94,2006,39.53,105.1,389.5,7.17,10.12,633204,0
70.95,2460,51.39,91.7,250.1,6.52,12.04,485372,0
73.58,1887,40.86,83.1,343.2,8.09,9.95,332783,0
14.2,1789,36.16,108.3,383.0,8.54,10.53,78659,0
95.13,1813,47.38,55.9,342.2,9.89,14.16,125414,0
11.71,1687,50.1,99.8,295.7,8.28,14.73,749774,0
37.39,2419,52.87,103.2,410.5,8.26,16.02,256596,0
40.83,1401,41.37,80.8,314.7,7.55,14.38,514363,0
93.06,1807,40.7,57.8,507.0,8.43,8.84,553632,1
44.43,1934,56.6,92.0,379.0,9.18,11.29,613612,0
75.31,2532,45.05,96.9,398.0,8.19,12.17,705876,0
84.2,1701,48.83,98.5,399.3,9.54,10.82,308698,0
17.73,1905,49.53,77.5,353.5,11.11,8.13,568090,1
15.0,2002,49.76,90.5,295.8,4.74,10.27,492905,0
97.69,1985,27.73,100.2,415.2,6.09,6.63,463495,0
73.71,2360,37.92,89.0,417.9,9.11,13.14,717461,0
48.19,1935,52.7,93.5,265.0,9.59,11.84,658512,0
74.42,1823,38.75,94.1,440.3,5.43,12.62,220302,0
26.2,1668,46.29,105.7,396.2,7.27,13.17,166366,0
43.27,1756,43.55,75.6,357.8,9.09,12.63,76178,0
96.86,1578,41.55,90.2,351.8,9.41,11.74,515772,1
28.29,1279,38.72,107.9,375.3,10.09,11.78,261533,0
23.35,2277,46.12,105.5,317.2,7.91,13.05,312731,0
34.75,1754,40.45,85.4,312.8,10.07,12.23,193709,0
39.99,2368,49.25,90.3,343.5,5.65,11.81,384839,0
54.6,1795,33.74,87.1,336.1,5.45,11.46,324890,0
35.16,1383,36.48,68.3,379.6,7.66,10.45,783106,0
41.85,1344,38.26,98.4,291.7,7.03,8.67,592491,1
65.24,1176,48.98,89.6,361.4,9.7,9.35,466504,0
75.79,1703,37.46,92.7,334.6,8.52,14.91,374351,0
91.94,2082,40.6,106.1,375.7,8.7,13.28,571709,0
72.65,2080,32.87,87.3,284.7,6.17,14.91,174181,0
76.66,1827,47.27,90.7,284.2,7.53,14.34,506493,0
73.71,1835,43.66,87.3,424.9,7.37,11.73,586237,0
97.79,1216,48.98,85.9,390.8,8.47,12.8,90068,0
29.09,2025,53.01,74.5,434.7,10.04,10.4,511345,0
78.09,1626,53.7,99.3,352.4,7.01,13.28,527144,0
13.54,2224,44.62,78.2,452.4,6.95,15.43,482083,0
24.99,1845,33.51,100.9,340.5,7.02,11.91,770324,0
16.49,2050,42.49,98.8,303.5,9.22,12.54,361072,0
76.42,1392,45.61,85.1,354.1,8.35,12.92,519658,0
68.4,1870,50.68,77.0,269.0,8.67,7.34,470521,1
26.52,1618,68.41,100.0,340.9,8.08,14.4,673221,0
95.93,1754,45.56,99.6,313.1,8.94,14.2,371100,0
96.1,2088,54.34,95.6,452.5,8.51,12.16,118511,0
78.66,2026,38.71,98.0,457.5,8.98,12.53,497333,0
36.34,2263,40.71,73.9,395.8,9.47,13.27,50196,0
29.17,1297,54.36,99.3,377.8,9.17,11.16,55902,0
65.04,2603,34.34,96.5,232.7,8.0,10.96,266744,0
60.01,2328,42.5,93.6,406.8,8.26,11.32,429024,0
84.81,1718,47.8,86.1,316.9,9.58,12.58,682723,0
45.55,946,27.8,86.9,245.3,10.53,10.6,698697,0
55.41,1552,27.5,83.0,429.2,9.4,10.87,669471,0
28.39,1817,36.35,90.7,350.7,7.28,15.36,103895,0
33.18,1309,42.74,104.6,326.5,8.32,12.39,747906,0
32.01,1135,37.38,78.9,341.6,10.51,11.35,401278,0
38.88,1492,56.62,102.5,375.7,8.7,13.37,639719,0
68.81,1681,43.06,74.1,369.6,6.32,13.2,795712,0
41.06,1511,34.06,98.5,413.6,8.74,7.75,476031,0
43.55,1942,38.11,92.6,405.6,8.52,12.13,403167,0
51.73,1987,47.84,99.3,353.2,7.66,12.22,293682,0
32.93,1966,32.39,96.3,331.1,8.05,12.21,178853,0
31.66,2009,29.02,83.0,436.1,8.09,11.89,183708,0
37.77,2066,50.53,90.2,358.1,8.47,13.08,257081,0
15.21,2112,51.55,85.8,274.0,8.63,11.0,780054,0
15.08,2032,33.83,85.7,327.2,9.39,13.98,583919,0
62.76,1741,43.55,94.5,358.4,7.04,11.31,621518,0
59.77,1879,50.54,86.5,293.4,6.91,10.01,799670,0
55.08,2741,35.83,105.6,269.3,10.18,9.33,460786,0
38.15,1287,41.76,84.1,314.2,10.02,12.81,745870,0
46.48,2004,49.37,75.9,291.7,8.01,7.93,619216,1
13.66,1604,40.77,91.9,211.3,8.66,11.31,258757,0
21.04,1638,45.63,105.3,322.7,8.1,10.53,635644,0
42.02,2142,43.06,93.9,331.8,8.28,14.09,209052,0
86.49,2664,36.72,89.1,364.1,10.19,12.9,535796,1
33.9,1997,42.82,115.3,286.3,4.36,14.27,739014,1
41.39,1411,55.87,103.1,328.6,8.39,12.74,260786,0
13.5,1371,42.39,96.7,417.1,8.92,12.07,656430,0
22.11,2236,34.44,89.4,352.0,8.6,13.34,584366,0
38.98,1974,43.69,95.0,293.2,7.29,17.05,173864,0
73.02,1627,47.2,96.6,368.3,9.99,10.4,352449,0
60.9,2369,37.35,110.2,335.5,6.87,10.34,755829,0
61.93,1708,29.9,92.0,243.5,8.11,10.07,290883,0
10.28,1715,55.48,77.5,378.8,7.86,11.82,346022,0
81.83,1930,43.67,82.6,403.9,9.14,10.12,87912,0
42.6,2018,34.3,71.5,333.6,9.84,11.41,501074,0
86.04,1699,40.43,84.9,334.0,7.85,11.38,71786,0
29.14,1858,56.88,100.4,319.6,8.96,10.34,80106,0
95.35,1509,62.19,86.8,355.6,7.16,13.3,625755,1
53.55,2078,51.74,106.9,345.1,5.59,12.92,738879,0
58.31,1453,45.19,86.7,330.7,10.62,11.8,68853,0
99.04,1964,30.63,91.5,313.3,8.11,11.76,130447,0
29.26,1448,60.73,103.2,321.8,8.19,10.15,75654,0
22.11,1827,37.8,79.5,353.3,7.79,10.65,628866,0
54.95,1728,38.42,86.6,279.3,5.49,12.0,667596,0
86.2,2923,35.26,86.8,382.7,8.47,8.92,282032,1
84.88,1695,45.67,98.5,218.6,9.98,8.92,174024,0
45.61,1542,33.42,81.3,283.4,7.46,11.04,775389,0
91.59,941,52.27,85.6,346.9,8.12,14.27,665851,0
38.06,1356,45.24,98.7,385.9,7.8,13.47,786800,0
90.33,1629,53.64,71.3,307.8,9.46,14.73,617275,0
19.59,1583,50.17,92.0,346.4,8.47,12.43,658357,0
67.6,2409,44.89,84.2,386.3,6.47,14.48,600401,0
75.28,1323,31.06,76.5,348.7,10.3,10.2,501541,0
99.14,2218,49.29,73.4,345.9,8.97,13.48,293436,0
76.76,1591,42.66,99.4,314.8,9.47,12.12,522137,0
81.7,2310,51.62,88.4,251.2,7.53,12.12,152467,0
58.63,1691,43.22,103.9,372.6,7.32,13.0,456376,0
13.0,2241,46.88,105.0,330.6,7.72,12.49,767368,0
71.11,1366,43.21,105.8,329.6,8.82,13.05,468355,0
46.01,2484,38.98,81.7,341.9,7.63,12.39,156401,0
57.04,1730,36.92,69.9,355.9,8.4,13.55,762466,0
67.03,2172,48.65,79.8,316.8,7.06,8.96,125713,1
62.19,1590,36.93,81.0,361.8,11.75,9.08,465719,0
74.25,2791,57.81,89.3,357.2,8.11,12.45,161239,0
19.38,2189,55.57,92.6,340.7,8.16,9.99,694889,0
59.15,2153,47.46,92.5,330.3,9.46,12.0,427565,0
28.09,1702,30.95,85.4,335.7,8.88,8.72,798862,1
70.66,1646,50.59,76.3,430.1,8.84,11.44,66051,0
96.12,1617,36.81,75.6,331.7,7.77,8.75,388603,0
53.19,1673,38.88,89.7,302.2,7.67,15.03,338200,0
28.89,1195,38.49,76.8,429.1,9.26,11.02,228520,0
39.34,1745,46.94,92.9,394.9,12.04,12.73,173412,0
77.68,1999,45.26,70.6,378.4,7.14,10.11,365633,0
24.65,1681,54.82,83.7,378.7,8.18,11.7,608749,0
92.61,1813,39.81,88.6,387.9,6.72,9.89,516735,0
48.05,1925,51.05,88.4,416.3,8.6,7.94,673867,1
48.4,2052,62.38,83.4,345.0,9.03,15.52,660743,0
71.01,1673,43.95,84.9,332.4,8.54,13.46,510599,0
64.79,1006,45.85,110.4,431.8,5.11,14.21,627980,1
87.32,1079,36.24,107.1,361.6,7.23,9.81,688730,0
24.42,1715,46.88,84.9,346.5,9.65,11.84,280038,0
29.66,1927,29.55,92.1,354.3,7.59,11.77,399860,0
54.82,1888,54.53,104.1,396.7,7.61,11.44,513254,0
21.3,2394,46.96,110.4,382.5,8.23,13.5,143749,0
49.3,1469,50.7,86.7,413.2,6.78,14.02,497165,0
50.84,1987,47.44,84.7,313.1,9.21,12.41,421804,0
55.36,2136,49.01,100.1,407.9,9.56,11.99,765038,0
18.79,1551,38.17,88.0,400.9,10.32,10.34,167944,0
23.97,1752,33.67,100.0,422.3,7.29,15.92,715406,0
36.61,1951,49.72,96.6,360.4,10.89,11.01,290001,0
87.48,2313,66.85,107.8,370.8,9.77,11.91,572089,0
37.83,1914,55.15,93.9,324.6,6.9,10.34,721662,0
57.41,1354,32.06,95.5,349.4,6.9,9.0,704293,0
21.25,2167,36.3,93.1,327.9,6.02,13.05,51980,0
24.6,1860,48.67,99.1,437.6,7.65,11.71,274707,0
55.3,2000,46.54,94.8,448.0,7.67,11.13,627625,0
34.39,2161,44.45,77.2,364.9,6.83,9.55,175286,0
83.3,2588,50.89,94.4,321.5,8.01,13.02,308458,0
51.22,1435,50.23,68.3,318.8,9.03,15.37,124875,0
67.68,2184,54.48,95.9,282.7,8.78,14.81,794768,0
