supply_air_temp_c,return_air_temp_c,humidity_pct,airflow_cfm,power_draw_kw,refrigerant_pressure_psi,runtime_hours,anomaly
23.2,20.23,23.1,1771,13.9,198.2,34474,0
20.73,23.68,48.5,2308,16.59,180.5,24335,0
23.38,24.7,43.1,2127,14.67,187.5,7249,0
19.99,20.98,55.5,1782,14.33,215.1,49105,0
21.17,23.2,46.8,1992,12.04,208.0,948,0
17.98,23.75,43.7,1836,19.97,196.7,6901,0
23.64,23.42,46.7,2126,16.57,192.9,25108,0
19.2,26.02,49.2,1660,17.52,195.1,48813,0
32.44,34.34,29.3,2181,13.81,198.8,38562,1
21.38,23.79,49.9,2044,18.37,211.9,46275,0
23.4,26.1,43.0,1602,21.02,205.5,23668,0
22.17,24.67,47.5,2067,45.89,199.7,1259,1
22.85,25.11,36.3,2005,13.22,206.9,32925,0
21.8,22.29,39.9,2312,15.62,171.9,17726,0
21.09,22.83,45.3,1994,16.36,213.5,48508,0
23.71,23.05,47.4,2409,14.4,205.6,1397,0
24.04,22.3,53.3,2065,14.48,210.3,11303,0
22.04,25.61,51.0,2105,15.1,211.0,32770,0
22.37,26.54,42.2,2177,15.83,174.0,47067,0
22.22,21.16,48.1,1946,10.58,190.1,26716,0
20.79,25.42,42.0,1787,15.89,203.1,41335,0
23.06,21.56,35.7,1662,21.65,231.4,32473,0
24.43,23.29,44.5,2034,11.32,177.3,47351,0
21.02,24.59,43.1,2052,16.23,233.5,34245,0
21.77,23.72,34.3,2249,14.35,220.3,31643,0
22.42,23.09,47.4,1983,18.8,143.2,4896,0
20.97,24.07,44.1,1918,10.33,187.2,28869,0
24.1,23.79,52.8,2235,10.77,204.9,39200,0
21.01,22.07,50.0,2220,8.92,200.1,45292,0
22.48,25.36,32.5,1601,18.09,237.8,27477,0
21.8,27.2,39.5,2061,18.21,185.1,46802,0
22.06,24.88,31.0,2013,27.97,216.4,15820,1
21.8,23.84,51.7,2528,12.63,207.7,5832,0
24.1,22.96,37.7,1868,20.42,194.4,19228,0
22.9,25.3,56.3,2024,30.45,232.1,24981,1
24.24,26.99,39.4,1496,16.52,203.1,37402,0
24.01,24.18,34.0,2341,11.02,210.9,42002,0
20.02,24.22,28.0,1928,15.73,220.2,47428,0
20.93,22.21,34.6,2040,22.97,201.4,45593,0
22.36,23.1,51.8,2007,15.13,156.0,45041,0
23.79,25.62,37.2,2233,10.09,206.5,44557,0
21.93,23.94,38.8,2357,17.22,202.3,8659,0
23.97,22.47,40.2,1856,16.99,56.5,3587,1
20.7,23.38,40.7,542,15.68,212.1,8319,1
21.07,22.54,43.1,1951,14.94,184.2,25984,0
21.79,24.79,45.6,2030,12.86,148.2,43425,0
22.35,23.75,37.2,2234,17.8,221.8,5408,0
22.77,24.55,36.8,1694,16.31,166.1,20766,0
21.04,25.74,40.8,2006,17.68,201.6,292,0
24.44,26.54,56.0,2073,11.45,189.5,18152,0
22.07,23.8,28.6,620,14.37,209.8,1760,1
21.59,23.4,38.3,1797,15.32,109.1,34192,1
21.75,20.6,42.0,1691,12.74,229.9,41622,0
24.02,25.28,47.8,2353,17.61,196.9,5899,0
22.4,24.09,65.0,2200,11.39,229.6,41897,0
22.13,26.11,41.8,1789,10.45,195.1,44531,0
20.18,24.23,44.8,1864,10.39,195.5,30593,0
18.79,25.2,57.8,1526,19.67,170.5,43852,0
21.16,25.88,57.9,2251,16.57,124.0,7810,1
21.24,22.12,40.1,1528,13.71,170.2,19372,0
21.18,21.93,43.7,2217,16.45,170.9,47715,0
21.3,23.4,36.3,2383,13.54,196.0,25434,0
20.01,25.89,59.3,1951,10.12,219.2,15462,0
22.54,26.57,42.6,2060,15.87,199.7,41512,0
19.86,26.89,54.3,2488,16.7,219.1,19040,0
22.43,27.43,44.2,1542,18.05,231.3,12954,0
22.6,24.02,41.0,2102,15.36,212.9,5573,0
21.59,24.24,49.9,2188,15.14,78.6,40310,1
19.84,24.99,60.9,1584,13.03,191.4,22503,0
21.87,23.62,46.6,1616,13.37,197.8,47750,0
20.89,25.34,53.2,1859,14.68,214.6,34766,0
22.46,24.15,43.0,2176,13.78,185.8,39378,0
20.51,24.42,41.4,1885,7.59,184.9,23277,0
24.67,24.91,37.5,2653,16.86,206.2,1522,0
22.16,25.18,44.4,1961,19.39,194.8,13601,0
20.65,23.85,35.6,1878,13.32,176.9,9610,0
21.11,23.04,56.9,182,11.66,187.0,17612,1
22.13,22.04,47.3,1812,16.93,219.3,5855,0
21.68,24.34,43.4,2389,16.72,204.6,19221,0
21.97,21.18,43.3,1525,18.14,212.1,28953,0
38.05,30.91,46.4,2288,13.6,221.2,28200,1
22.81,23.04,32.6,1938,9.26,200.0,27372,0
21.17,25.46,43.8,2216,13.29,61.4,37767,1
22.54,23.64,45.9,1898,29.39,226.2,41477,1
22.81,22.29,39.3,2391,15.4,190.5,33273,0
21.31,24.1,46.1,1878,16.92,178.8,47250,0
22.34,23.84,51.8,1706,15.83,216.6,30092,0
23.96,25.16,49.6,2098,9.69,197.2,30327,0
23.16,22.38,49.4,1576,7.87,192.0,21530,0
20.63,25.0,30.2,349,16.95,217.6,31386,1
21.95,21.79,25.6,1844,16.12,199.5,2822,0
42.81,37.38,38.0,1956,14.35,205.4,16163,1
22.97,26.61,41.5,1712,33.34,188.6,49674,1
22.65,23.57,36.6,1989,18.05,194.4,30382,0
20.78,24.48,45.8,1724,16.08,204.0,33982,0
33.76,35.46,58.1,2216,15.3,218.3,24351,1
19.87,23.98,51.9,254,15.64,190.2,34463,1
21.36,21.55,58.9,2232,14.01,214.7,13606,0
20.7,24.72,39.9,1930,11.7,188.6,34229,0
19.58,26.06,50.8,2064,13.36,178.6,21979,0
21.3,22.38,38.2,1674,15.32,208.1,20917,0
22.21,23.78,39.6,2407,16.2,195.5,29674,0
23.13,19.91,44.3,323,19.53,210.1,12290,1
21.55,20.65,42.1,2506,13.56,199.3,48580,0
20.81,23.54,49.4,2298,14.23,207.7,35187,0
20.01,25.81,36.1,2190,13.35,175.9,25458,0
23.73,23.23,50.8,1858,13.02,205.8,4932,0
21.7,24.96,49.3,2248,21.43,216.4,19272,0
21.73,22.78,61.0,2363,17.79,176.4,32459,0
39.89,28.55,32.6,2388,13.63,205.1,21853,1
20.56,23.22,55.9,1526,15.88,190.9,25145,0
20.3,21.32,37.6,1834,12.3,216.8,12803,0
23.13,25.0,51.2,1696,15.39,204.1,46084,0
17.64,25.26,44.7,2059,22.12,202.4,14333,0
22.48,22.66,45.3,2208,13.56,173.0,25870,0
22.24,24.01,57.5,2069,12.88,198.1,33978,0
20.68,23.92,37.0,1593,15.93,212.2,17410,0
22.19,25.96,58.4,2088,13.36,191.4,34632,0
23.87,22.58,49.1,2067,15.03,218.0,13394,0
21.26,21.67,37.2,464,17.73,212.1,29080,1
44.16,28.41,43.6,2111,12.26,191.6,20187,1
38.27,34.96,44.4,1847,18.47,211.4,33439,1
18.77,24.71,42.5,1641,16.46,198.6,49118,0
20.93,23.83,43.6,2233,9.98,174.9,29438,0
24.31,27.05,38.3,554,14.82,206.9,25460,1
21.31,21.64,32.0,1431,16.08,187.7,4473,0
24.73,22.6,40.1,299,10.48,194.0,9206,1
22.89,22.76,35.5,2470,14.24,157.2,3307,0
21.59,24.31,42.0,2100,17.23,155.4,2490,0
21.93,21.95,44.5,1992,15.84,200.3,18399,0
21.14,24.27,38.0,2640,17.38,190.1,38439,0
21.77,23.31,56.3,2510,48.71,200.8,6814,1
21.32,24.32,53.3,2453,11.54,225.2,34068,0
22.64,21.0,50.0,1781,16.45,187.6,28848,0
23.8,24.86,49.5,1900,17.12,179.9,8145,0
20.05,25.0,48.9,1968,16.74,236.9,42815,0
22.99,25.16,50.4,2153,13.75,220.9,28290,0
23.32,22.17,44.6,1725,14.43,193.5,39506,0
23.8,22.74,44.0,1806,12.56,116.0,47687,1
20.93,23.62,56.4,2143,12.41,212.8,9811,0
31.98,36.33,48.5,1725,17.68,230.0,14970,1
21.3,24.01,40.9,1769,16.64,192.2,47597,0
23.01,24.91,52.8,2065,11.72,197.8,17424,0
43.22,29.34,43.6,1701,15.64,185.4,340,1
22.38,25.22,50.1,2102,12.34,199.7,20006,0
20.06,24.64,49.1,2305,15.41,182.6,22246,0
20.74,22.82,48.2,1714,14.83,238.5,48732,0
21.03,25.34,46.5,1504,13.49,204.2,1158,0
22.1,24.22,41.2,2082,18.51,185.8,5288,0
22.0,23.0,31.0,1646,14.93,184.7,3816,0
22.13,21.25,48.5,250,14.63,189.1,11651,1
23.5,22.09,53.7,2075,38.5,182.4,13294,1
23.3,25.08,48.7,2137,17.33,208.8,44936,0
19.4,25.63,55.8,1496,16.51,184.6,10281,0
20.57,22.84,53.3,2028,9.87,193.9,33383,0
19.14,27.41,43.3,1838,15.62,194.1,45166,0
21.95,25.13,46.8,1824,12.39,223.6,44211,0
20.6,22.2,48.0,2090,15.59,204.7,44234,0
21.6,24.69,44.2,1854,44.84,156.2,48161,1
18.68,24.76,40.0,2199,16.74,194.5,37987,0
22.41,22.38,48.5,2022,15.35,194.9,49130,0
22.71,20.95,61.4,2396,18.94,227.5,13048,0
23.64,26.46,39.8,2204,18.91,206.2,48486,0
19.29,22.2,44.4,1966,10.06,199.6,15012,0
20.58,23.4,49.4,2119,16.08,161.7,41912,0
21.46,24.38,38.6,2174,12.49,237.0,6009,0
21.36,24.15,41.0,346,13.34,191.2,23592,1
22.38,22.94,55.4,1707,19.61,190.4,16047,0
21.03,24.39,46.8,2178,17.73,70.6,25607,1
20.24,25.05,42.8,2395,16.21,185.5,26844,0
22.55,24.02,39.4,2091,12.33,205.2,47067,0
19.4,24.73,41.7,636,18.26,214.7,22755,1
40.14,29.97,48.8,2508,11.47,194.6,2231,1
21.36,25.17,33.1,2076,17.06,215.0,39712,0
22.81,23.49,47.4,1987,14.27,180.7,8455,0
22.13,23.68,36.5,1949,15.12,181.5,30810,0
22.36,23.44,29.6,1717,13.2,122.0,47799,1
18.23,22.7,38.1,1915,37.97,194.0,23821,1
23.33,25.48,32.0,2233,11.15,186.1,15110,0
21.24,26.35,42.1,2124,13.68,232.0,26151,0
23.43,20.96,47.0,1626,22.5,187.2,48338,0
22.42,24.88,43.6,2056,13.98,222.4,18267,0
24.4,23.26,45.4,2146,12.38,214.6,21792,0
19.57,25.17,41.4,1963,12.09,213.6,16942,0
22.17,24.91,41.7,2555,16.25,185.5,16249,0
22.07,24.58,53.4,2795,13.73,174.9,10442,0
22.4,25.64,44.1,1835,10.43,230.1,31415,0
24.34,22.36,45.4,2629,10.33,205.7,9183,0
22.25,24.11,54.0,1571,13.34,165.6,30224,0
21.8,22.66,51.6,2250,13.72,219.1,17091,0
20.68,24.93,45.9,2296,14.72,191.7,440,0
22.76,24.13,47.7,1708,12.52,209.5,25155,0
22.86,21.61,39.5,2155,15.73,205.9,35654,0
21.73,21.58,37.8,2064,14.63,220.0,29722,0
21.54,24.49,38.2,2035,14.85,228.4,27523,0
20.41,21.45,47.3,1777,18.61,197.3,29682,0
23.1,23.25,56.3,2044,18.86,212.3,18742,0
32.83,33.94,40.7,2074,14.84,185.7,49589,1
24.41,24.06,45.6,2469,14.04,169.3,7238,0
25.29,23.42,39.2,1718,16.48,171.6,31987,0
23.08,24.01,27.9,2617,14.14,180.9,4883,0
21.65,25.16,49.1,2769,18.21,208.4,39567,0
19.35,23.9,48.8,1877,18.82,209.1,36352,0
22.76,24.68,60.8,2083,15.96,215.1,38752,0
19.9,23.81,51.7,2377,16.95,175.0,9980,0
21.88,23.13,40.3,2147,18.76,235.5,1704,0
34.61,35.47,36.3,2333,12.47,212.0,3176,1
21.04,22.59,45.0,1565,14.94,68.0,16347,1
39.6,29.34,46.9,1982,14.4,223.5,14186,1
32.64,36.77,38.9,2411,15.83,188.5,27407,1
21.57,23.67,34.7,2040,15.26,206.4,49771,0
20.67,24.34,34.6,1640,9.14,224.0,46187,0
19.43,24.28,43.5,453,16.05,183.7,37837,1
23.53,21.26,43.8,1416,11.05,191.8,10833,0
24.24,26.79,39.9,2094,13.48,187.0,38923,0
22.44,22.52,48.0,2135,18.8,215.3,30619,0
22.4,22.01,47.3,1775,11.47,177.4,33732,0
19.86,23.95,50.2,1878,17.14,203.0,9385,0
21.48,24.02,42.4,1886,10.77,192.8,17189,0
22.09,21.89,38.5,1507,13.87,228.7,15976,0
23.26,25.89,48.9,1619,18.07,178.4,17099,0
23.0,25.63,44.7,1886,20.01,186.8,46941,0
21.85,23.39,40.1,1976,16.28,204.7,13238,0
21.7,25.14,46.3,1997,11.8,204.8,20728,0
21.15,23.11,42.6,1906,13.44,85.3,16944,1
33.25,35.48,30.6,2245,14.87,211.6,19676,1
21.35,24.33,38.6,1791,16.72,238.1,13710,0
23.79,23.95,35.7,1383,16.5,198.1,23091,0
22.32,23.87,34.5,2655,17.23,212.3,9064,0
21.98,23.17,58.6,1679,19.27,224.7,37270,0
18.73,24.19,32.5,2369,17.74,192.5,7783,0
21.62,22.46,50.1,2069,16.01,231.3,35842,0
19.59,25.59,43.0,1774,12.28,190.2,45621,0
21.42,25.34,59.9,2292,14.26,190.2,10080,0
21.68,23.97,36.5,2095,14.19,184.2,10498,0
18.89,24.09,41.6,2061,16.09,190.2,7128,0
23.94,23.52,41.3,1963,14.67,84.5,33683,1
22.9,25.47,45.1,260,8.62,206.8,47485,1
19.18,21.95,39.4,2325,18.43,203.2,31895,0
22.42,22.22,39.8,1800,8.85,179.5,720,0
20.41,24.45,54.4,1801,13.13,156.5,17807,0
22.83,23.49,40.6,2507,9.79,200.1,20399,0
21.37,25.96,50.9,2294,13.19,188.6,8359,0
23.14,23.72,38.4,2310,17.12,198.2,28126,0
22.76,22.66,41.4,2244,13.57,198.4,40493,0
22.59,24.98,54.4,1816,16.82,193.6,17820,0
21.57,24.76,40.7,1848,17.5,202.0,2296,0
21.73,25.81,35.1,1896,14.68,248.6,10068,0
20.85,23.23,52.3,2099,15.02,204.5,21380,0
22.71,25.41,48.1,2022,12.33,197.5,48232,0
23.06,22.3,41.6,2158,15.01,197.9,45233,0
24.13,25.33,59.8,2122,15.96,218.2,32422,0
20.15,25.55,41.6,380,10.83,219.3,37160,1
23.79,23.91,42.6,1460,12.99,199.2,47723,0
22.11,23.73,50.8,1432,12.64,217.3,12760,0
17.94,23.6,45.1,1467,14.01,202.1,14204,0
24.21,25.16,44.7,2162,15.12,191.2,13147,0
22.71,25.89,51.8,2099,8.09,201.4,37465,0
35.61,39.75,47.4,2582,13.63,189.9,45795,1
19.94,23.03,48.0,2101,18.8,200.4,30353,0
23.54,24.63,45.2,1977,18.69,200.5,26196,0
22.99,26.16,39.9,1987,11.45,196.5,43230,0
22.1,23.27,38.3,1788,11.78,212.2,34450,0
21.68,23.51,48.1,1953,18.77,202.3,6915,0
20.88,21.99,32.1,2155,14.07,204.5,42202,0
21.9,27.45,37.3,2084,11.88,236.4,35520,0
25.59,22.61,43.6,2144,15.92,215.6,20912,0
22.42,24.0,30.2,2193,14.8,185.4,30005,0
21.58,23.65,43.7,1880,16.54,185.2,45041,0
22.53,24.15,23.1,2525,12.08,177.9,43545,0
23.72,23.68,47.2,1845,19.12,207.6,28472,0
23.86,23.37,48.4,2470,15.89,192.8,43495,0
23.2,23.04,32.9,2337,14.67,217.9,31521,0
24.86,23.92,40.2,1761,14.47,196.3,19736,0
24.16,24.09,34.5,1953,12.39,162.3,49662,0
25.27,22.8,48.1,1882,18.63,203.9,40310,0
20.25,25.96,48.3,2575,14.14,197.9,34004,0
20.56,24.82,51.3,2123,15.19,201.3,32239,0
18.82,24.04,55.1,2327,15.96,227.6,19483,0
20.19,22.75,58.0,1489,9.37,222.4,17751,0
24.89,22.75,39.1,2094,15.42,216.6,102,0
19.09,24.36,39.8,1458,12.85,192.8,38812,0
41.63,29.48,40.8,1952,11.97,208.6,17740,1
19.53,25.78,28.8,2408,18.58,202.7,29860,0
21.09,25.0,41.1,1995,17.06,204.8,34813,0
21.16,24.71,42.1,1975,13.86,233.7,25498,0
23.92,24.98,52.2,1652,19.29,193.0,23366,0
21.39,25.36,35.2,2121,45.21,225.7,28682,1
21.47,22.51,40.7,2243,19.49,216.4,43551,0
24.01,25.44,42.4,2253,17.3,191.9,2660,0
21.43,20.58,59.2,1481,18.81,170.0,6956,0
22.23,24.49,41.7,1489,16.21,183.3,47713,0
22.78,22.76,38.8,1744,14.46,193.0,8788,0
21.39,22.37,38.0,2287,16.41,186.9,202,0
23.04,23.66,59.3,2235,15.11,193.5,7329,0
20.9,21.55,46.1,1575,15.02,199.6,38361,0
20.2,21.86,52.0,1945,20.19,226.7,38176,0
22.44,25.1,44.3,2690,10.02,210.0,44368,0
23.68,26.07,43.5,1968,14.93,216.6,49956,0
23.84,24.19,37.2,1602,8.77,235.8,42410,0
21.53,24.56,52.5,2238,17.49,193.1,3791,0
20.43,22.91,48.9,1942,16.88,231.4,5430,0
22.9,23.04,42.6,1993,17.07,182.1,43996,0
40.21,29.04,61.3,2269,15.3,206.8,13027,1
21.94,23.29,62.0,2145,14.65,170.9,29782,0
20.23,25.37,46.0,1852,17.85,205.1,28995,0
18.8,22.13,30.0,2162,13.99,156.9,532,0
21.91,23.04,51.9,1562,19.84,224.1,28231,0
22.15,23.84,38.7,2268,15.1,204.5,40868,0
22.32,23.81,55.4,2322,13.17,197.3,3216,0
23.34,24.27,39.4,1806,15.38,207.0,16210,0
22.92,22.05,42.6,2097,15.91,202.8,2418,0
20.83,23.66,36.4,1432,14.72,219.7,6033,0
22.09,23.43,38.1,2103,11.18,88.9,37418,1
20.99,24.61,44.6,1897,15.26,221.4,22685,0
24.79,23.09,47.0,1842,43.56,178.1,6795,1
22.3,24.65,52.2,1924,16.23,215.4,23706,0
22.17,25.95,35.0,1791,10.71,181.7,25633,0
20.0,22.62,37.9,1988,15.4,213.6,46125,0
22.85,21.87,49.4,2076,11.89,53.1,27783,1
19.59,24.61,43.2,1586,12.29,218.3,39790,0
21.79,24.45,50.1,2447,13.22,200.1,48879,0
23.04,24.13,36.4,2090,15.85,209.8,8373,0
18.56,23.86,40.2,2038,15.71,184.3,35500,0
22.36,23.65,44.0,1637,15.74,196.1,39646,0
22.56,26.14,38.8,1503,15.47,247.6,43738,0
30.67,37.12,44.9,1892,14.55,200.0,36061,1
20.81,23.72,58.9,1698,18.97,208.2,10988,0
33.1,29.95,26.4,2382,13.99,224.4,10763,1
22.55,23.94,47.0,2173,23.13,196.6,10523,0
22.88,23.3,62.6,1820,43.84,178.1,2216,1
24.58,23.03,28.8,2252,16.1,168.5,42496,0
19.97,24.06,44.3,2355,19.02,183.5,21843,0
21.56,26.44,43.2,1744,20.51,204.5,17060,0
22.03,24.51,39.6,2274,17.51,187.5,9455,0
21.05,24.15,35.9,2345,10.58,221.4,47776,0
23.81,25.46,52.8,2600,13.22,189.1,12602,0
22.6,23.98,49.8,1726,15.13,164.4,21670,0
19.53,24.78,39.7,2089,19.09,206.9,10458,0
22.29,25.2,59.7,1554,11.86,177.5,16466,0
21.49,23.15,33.4,1595,18.8,223.9,26287,0
20.01,26.51,48.5,2791,14.25,208.1,31750,0
20.13,26.38,39.1,2630,12.8,250.7,38603,0
21.33,24.76,31.7,2120,16.15,171.9,12432,0
21.54,23.56,38.6,2308,12.02,215.5,30474,0
19.83,22.48,48.3,1691,10.02,215.2,43396,0
22.62,21.8,64.6,2591,21.22,180.0,44757,0
22.74,22.81,46.2,2517,16.11,200.2,5683,0
24.08,22.55,38.3,2207,15.72,188.4,9019,0
26.25,23.6,45.4,1687,15.32,196.3,14562,0
20.96,24.55,55.9,2103,13.16,181.9,16126,0
26.06,21.33,43.9,2161,16.92,207.3,25229,0
22.22,24.52,33.7,1781,15.45,189.2,1401,0
23.9,23.17,39.6,1681,16.87,202.6,46794,0
21.25,24.33,44.5,2067,15.51,191.2,24581,0
21.86,25.76,49.1,2198,14.85,181.5,29005,0
22.37,23.34,48.5,1624,14.58,218.0,48314,0
21.25,24.78,46.4,2263,15.69,212.0,18922,0
23.06,23.8,41.5,1931,12.24,181.9,27442,0
20.58,23.01,44.7,2474,10.24,225.4,42744,0
20.08,24.86,48.5,2268,15.47,158.8,41285,0
20.71,22.83,45.5,1774,14.19,221.8,418,0
20.18,25.59,65.8,2038,14.04,135.2,4768,1
21.35,23.12,39.4,2053,13.93,211.7,45197,0
22.72,23.04,49.2,2269,15.94,221.3,29133,0
30.09,34.11,46.8,1321,17.61,161.7,40721,1
22.52,21.7,53.4,2008,8.3,215.2,7765,0
24.9,24.06,22.0,352,14.92,212.5,39350,1
21.76,24.88,51.4,2365,15.02,182.4,32946,0
20.87,22.91,44.7,1573,10.47,177.7,39027,0
21.24,23.36,49.0,1874,12.07,204.5,29945,0
20.64,23.58,35.1,2079,13.39,221.9,32792,0
23.14,21.89,49.2,2114,15.05,180.7,33016,0
23.85,26.27,41.2,1920,13.39,170.8,14482,0
37.63,29.16,38.0,1746,17.02,197.4,45511,1
22.52,23.44,31.8,2008,13.31,214.0,39478,0
22.67,24.58,57.4,2022,32.73,246.9,2484,1
22.53,24.78,51.4,1163,17.79,186.1,16355,0
38.04,35.15,39.1,2170,20.2,187.6,4249,1
22.73,25.66,39.2,1753,15.54,193.2,13167,0
20.88,25.28,50.2,2196,21.61,221.0,28065,0
24.52,26.68,39.5,1879,16.45,202.7,36236,0
25.5,25.28,38.4,1960,45.35,186.4,41418,1
23.06,23.74,40.6,1578,14.1,220.5,12699,0
21.11,24.5,53.6,1887,8.07,165.9,7785,0
22.09,23.22,35.6,2209,18.01,216.5,24406,0
21.49,22.99,39.5,1906,12.73,217.6,21658,0
20.79,27.38,42.7,1757,11.41,199.0,35377,0
20.06,23.47,43.0,2221,11.99,219.8,5886,0
21.53,24.83,41.1,2155,15.63,165.6,31965,0
23.05,23.4,45.9,1567,15.04,189.9,20551,0
21.64,24.77,58.4,1942,6.87,179.2,25457,0
20.76,20.62,59.9,2087,14.49,196.7,27099,0
21.54,22.99,43.8,378,17.71,227.5,39139,1
24.25,24.81,45.9,2205,9.02,209.7,7238,0
23.68,25.03,52.2,2141,15.77,214.8,19236,0
20.7,26.04,41.4,2010,11.94,184.7,40078,0
21.04,23.21,41.2,1505,15.4,182.5,18600,0
23.67,25.34,45.3,1901,19.93,219.1,19500,0
22.0,24.03,54.2,1804,14.94,192.9,23599,0
21.91,23.1,44.7,1477,11.65,203.1,31602,0
20.56,23.42,45.3,1951,12.76,207.4,24273,0
22.26,26.37,40.9,2020,9.83,173.9,20362,0
19.64,25.29,41.3,1919,34.72,194.9,19801,1
23.76,21.47,47.6,1267,11.29,177.2,36365,0
20.61,24.07,40.1,2343,17.47,200.0,20553,0
22.28,21.94,37.6,1724,18.88,192.0,35608,0
21.22,27.02,47.8,413,7.91,184.6,27026,1
21.26,25.7,50.2,2758,17.38,207.0,13975,0
21.42,24.7,50.0,1626,14.23,204.7,22676,0
23.74,21.46,37.7,1947,18.46,197.2,18621,0
21.03,21.3,48.0,1747,31.82,216.7,20785,1
21.68,24.74,51.0,2162,13.56,93.3,37592,1
20.45,23.09,60.4,1808,16.24,223.7,8945,0
23.17,21.74,38.8,2180,14.11,198.7,34468,0
20.48,23.16,48.2,2061,12.23,177.9,13831,0
21.13,21.34,53.2,311,14.41,231.6,47666,1
22.61,22.58,50.6,1917,15.36,202.4,2179,0
24.77,20.82,44.5,1737,11.78,205.0,21808,0
21.01,22.13,46.9,1731,19.91,192.0,46966,0
19.07,24.92,45.0,2450,10.49,194.4,2661,0
30.34,33.71,30.9,1868,16.56,205.0,46095,1
21.05,26.05,34.1,1933,16.81,195.7,27952,0
20.38,22.34,51.8,2361,13.88,205.9,46906,0
22.07,23.25,40.7,1816,15.39,157.6,31403,0
21.66,22.86,49.7,2350,16.55,216.7,23484,0
34.16,33.48,57.1,1940,17.76,203.8,5591,1
21.42,24.21,56.4,2142,8.23,228.0,24426,0
23.03,24.39,43.1,1654,16.92,177.3,9025,0
39.86,34.53,44.7,2167,18.6,213.5,44918,1
23.42,23.97,52.1,2147,17.97,224.8,11048,0
22.61,20.0,44.6,1613,14.9,207.8,21539,0
22.85,22.36,42.9,2005,21.61,181.5,33425,0
21.56,22.83,49.5,1815,12.51,177.6,4764,0
21.62,25.68,47.8,1690,16.43,200.9,17328,0
18.71,24.49,51.1,1808,20.64,224.3,37377,0
23.66,21.28,47.5,1520,13.02,211.2,16801,0
21.55,24.4,49.5,2273,29.45,196.5,10295,1
21.98,24.75,41.6,1578,19.07,179.9,47903,0
22.65,23.98,49.4,2498,17.44,247.2,31195,0
24.61,24.11,41.7,2032,17.68,176.1,25413,0
22.06,25.53,54.5,1672,14.63,238.3,20770,0
21.08,23.7,26.0,2060,16.84,86.2,5996,1
23.46,23.62,53.9,2416,18.07,191.3,10853,0
23.66,22.12,56.2,1863,14.77,167.6,39543,0
22.95,23.84,36.5,2430,13.6,192.0,26300,0
24.05,22.79,54.2,2043,10.1,184.4,29958,0
21.42,23.6,33.3,2432,15.69,190.9,42386,0
21.25,24.4,48.5,2074,13.1,201.0,38769,0
21.55,22.67,50.9,2291,20.79,210.7,5417,0
23.69,26.64,37.4,1692,11.85,180.7,45233,0
20.08,23.64,50.0,1567,32.87,184.7,17751,1
23.47,22.64,39.0,2366,12.17,231.2,8995,0
25.34,22.66,39.3,2051,27.6,191.2,14749,1
24.42,26.7,46.8,2163,14.23,185.9,49150,0
21.6,21.22,46.0,2254,18.4,182.1,24409,0
34.49,28.6,41.6,1975,17.12,197.6,30338,1
22.25,21.15,64.8,1947,13.95,213.4,32642,0
24.06,23.3,37.9,2421,15.65,135.6,21862,1
23.25,23.51,50.8,2134,10.33,218.1,759,0
22.2,26.43,34.2,2265,15.56,174.2,34358,0
24.26,25.85,40.9,2303,14.89,184.3,3654,0
21.36,23.8,60.1,2075,12.86,196.8,12492,0
21.78,24.51,41.6,2117,14.66,205.9,2011,0
21.65,24.46,58.7,2074,15.22,221.4,17479,0
20.95,25.08,49.4,2079,6.68,217.1,27713,0
22.24,22.22,40.8,2543,17.23,204.4,22013,0
21.26,24.81,46.3,1861,16.81,189.4,34255,0
21.29,23.51,51.4,1563,21.45,199.7,41529,0
23.33,24.45,66.2,2281,14.4,214.9,3239,0
22.99,24.12,31.2,2239,14.45,209.0,30123,0
21.74,25.38,48.2,1564,10.72,188.7,30598,0
21.81,22.99,45.7,1929,10.12,165.9,7923,0
20.5,22.51,38.2,1794,17.05,183.1,36788,0
20.88,23.64,40.0,1750,13.34,188.5,18869,0
21.27,24.07,51.1,1959,14.54,99.9,31849,1
18.25,22.01,45.0,2306,15.64,180.9,10762,0
22.68,21.3,61.1,1749,11.87,186.9,47317,0
23.94,26.18,37.4,2340,46.55,209.9,1822,1
23.16,24.39,54.6,1814,15.35,206.5,6281,0
22.92,24.69,50.9,2230,16.66,197.2,10102,0
22.9,24.91,56.2,2074,13.67,179.2,23153,0
23.23,22.41,35.3,1536,11.51,173.7,5773,0
21.31,25.38,42.7,1718,18.37,162.7,8690,0
23.22,22.97,44.3,1419,14.44,182.4,4449,0
19.54,24.19,35.8,2396,18.46,192.4,16962,0
22.23,24.3,46.6,1944,17.63,198.3,12926,0
20.9,23.23,54.6,2008,16.54,200.9,21221,0
21.41,25.63,56.2,1770,19.33,190.1,3144,0
22.54,23.03,44.1,2262,22.54,183.5,45205,0
21.92,26.79,42.8,2156,13.96,184.1,8297,0
18.94,25.67,37.3,2092,7.48,201.3,38983,0
24.9,22.82,43.0,1539,13.04,230.3,38588,0
22.47,21.96,40.8,2259,12.63,190.3,3256,0
21.48,22.69,37.8,2491,23.44,227.9,24586,0
22.51,27.48,48.2,2127,17.73,229.1,36834,0
22.07,21.41,50.0,2159,9.86,189.4,4435,0
21.71,25.18,42.3,1878,16.52,229.9,11995,0
